Date,Open,High,Low,Close,Volume
2021-07-28,85.3444,85.3444,85.3444,85.3444,1642.8503120379
2021-07-29,85.9937,85.9937,85.9937,85.9937,1876.7732239226
2021-07-30,85.9937,85.9937,84.4631,84.4631,1132.9630432755
2021-08-02,83.8601,84.0457,83.8601,84.0457,891.49423100746
2021-08-03,85.8082,85.8082,84.6486,84.6486,652.18139027753
2021-08-04,84.6486,84.6486,84.5559,84.5559,199.42736727495
2021-08-05,83.2571,84.7414,83.2571,84.7414,1469.2946032203
2021-08-06,82.2831,82.2831,82.2831,82.2831,4456.3931692683
2021-08-09,84.8341,86.5039,84.8341,86.5039,498.02942530284
2021-08-10,86.0865,86.0865,86.0865,86.0865,1528.5838205182
2021-08-11,83.8601,84.6486,83.8601,84.6486,1612.6667105044
2021-08-12,85.5298,85.5298,85.5298,85.5298,2.1559715381075
2021-08-13,85.6226,85.6226,85.6226,85.6226,2386.660492685
2021-08-16,84.7414,84.7414,84.7414,84.7414,303.99198687316
2021-08-17,84.8341,84.8341,84.3239,84.3239,1720.4652874098
2021-08-18,83.4891,84.5559,83.4891,84.5559,7613.8134868267
2021-08-19,85.3444,85.3444,83.1644,83.1644,238.23485496088
2021-08-20,84.6486,85.3444,84.6486,85.3444,606.90598797727
2021-08-23,85.8082,86.3184,85.8082,86.3184,1142.664915197
2021-08-24,86.0865,86.0865,84.5559,84.5559,723.32845103508
2021-08-25,84.6486,84.6486,84.6486,84.6486,1862.7594089249
2021-08-26,84.8341,86.5039,84.8341,86.5039,3324.5081117618
2021-08-27,85.6226,88.7303,85.6226,88.7303,738.42025180183
2021-08-30,87.5707,87.5707,87.5707,87.5707,24.793672688237
2021-08-31,87.478,91.003,87.478,91.003,1198.7201751878
2021-09-01,90.7248,90.7248,89.055,89.055,263.02852764912
2021-09-02,88.3592,88.3592,87.6635,87.6635,3160.6542748656
2021-09-03,88.7767,88.7767,87.1997,87.1997,700.69074988495
2021-09-06,89.055,89.055,89.055,89.055,84.082889986194
2021-09-07,88.3592,88.3592,88.3592,88.3592,72.225046526602
2021-09-08,87.849,87.849,86.5039,86.5039,431.19430762151
2021-09-09,86.3184,86.4111,86.3184,86.4111,1103.8574275111
2021-09-10,86.5039,86.5039,86.5039,86.5039,0
2021-09-13,86.7823,86.7823,86.7823,86.7823,3555.1970663393
2021-09-14,86.6895,86.6895,86.6895,86.6895,791.24155448546
2021-09-15,85.7154,85.7154,83.0716,83.0716,1910.1907827633
2021-09-16,83.6746,83.6746,83.4891,83.4891,3006.5023098909
2021-09-17,83.9529,83.9529,83.9529,83.9529,233.92291188467
2021-09-20,85.1124,85.1124,79.964,79.964,1878.9291954607
2021-09-21,79.964,80.8452,79.964,80.8452,6587.5710346876
2021-09-22,81.1235,82.9788,81.1235,82.9788,433.35027915961
2021-09-23,84.7414,84.7414,83.7673,83.7673,1116.7932567397
2021-09-24,83.4891,83.4891,81.4019,81.4019,1115.7152709706
2021-09-27,81.1235,82.0048,81.1235,82.0048,7003.6735415423
2021-09-28,82.0048,82.886,82.0048,82.886,5624.9297429225
2021-09-29,83.2571,83.2571,83.2571,83.2571,1551.2215216684
2021-09-30,82.886,82.886,82.6078,82.6078,3291.0905529211
2021-10-01,80.938,81.912,80.938,81.912,437.66222223583
2021-10-04,82.3758,82.3758,81.4946,81.4946,2991.4105091242
2021-10-05,80.2422,82.1903,80.2422,82.1903,3727.6747893879
2021-10-06,81.6337,81.6337,81.6337,81.6337,2756.4096114705
2021-10-07,82.9788,82.9788,82.9788,82.9788,19.403743842968
2021-10-08,82.0976,82.0976,82.0976,82.0976,38.807487685936
2021-10-11,82.0048,82.0048,80.4278,80.4278,2014.7554023615
2021-10-12,81.4019,81.4019,80.5205,80.5205,54.977274221742
2021-10-13,80.5205,81.7265,80.5205,81.7265,1035.9443240607
2021-10-14,80.7525,82.1903,80.7525,82.1903,809.56731255938
2021-10-15,82.886,82.886,81.4946,81.4946,195.11542419873
2021-10-18,83.1644,83.1644,82.7006,82.7006,38.807487685936
2021-10-19,82.6078,82.6078,82.6078,82.6078,29.105615764452
2021-10-20,82.6078,82.6078,82.6078,82.6078,904.43006023611
2021-10-21,84.4631,84.8341,84.4631,84.8341,418.25847839286
2021-10-22,84.0457,85.4372,84.0457,85.4372,2094.5263492715
2021-10-25,84.2311,86.4111,84.2311,86.4111,20078.562934395
2021-10-26,86.8749,86.8749,86.8749,86.8749,902.274088698
2021-10-27,86.9677,89.2405,86.9677,89.2405,378.37300493787
2021-10-28,89.2869,91.8843,89.2869,91.8843,9354.7605038486
2021-10-29,91.606,91.606,91.606,91.606,2872.8320745283
2021-11-01,91.235,91.235,91.235,91.235,4078.0201643304
2021-11-02,92.3017,92.3017,88.7303,88.7303,708.23665026832
2021-11-03,88.7303,88.7303,86.8749,86.8749,10832.678993221
2021-11-04,86.5967,86.5967,86.5039,86.5039,4680.6142092314
2021-11-05,85.901,89.055,85.901,89.055,1736.6350739456
2021-11-08,88.4056,88.4056,88.4056,88.4056,1380.8997701579
2021-11-09,88.5448,90.1218,88.5448,90.1218,2039.5490750497
2021-11-10,90.1218,90.1218,90.1218,90.1218,5952.6374167149
2021-11-11,89.6579,89.6579,89.6579,89.6579,1587.8730378162
2021-11-12,89.4725,89.4725,89.4725,89.4725,3496.9858348104
2021-11-15,90.3537,90.3537,88.7767,88.7767,3791.2759497621
2021-11-16,88.1737,88.5912,88.1737,88.5912,3385.9533005979
2021-11-17,88.5912,88.5912,88.5448,88.5448,5248.7127095228
2021-11-18,86.6895,86.6895,86.6895,86.6895,5656.1913302251
2021-11-19,90.5392,95.0847,90.5392,95.0847,5970.9631747888
2021-11-22,94.018,95.5947,94.018,95.5947,4884.3535195826
2021-11-23,96.4765,97.7751,96.4765,97.7751,5489.1035360218
2021-11-24,97.5897,97.5897,97.5897,97.5897,8775.8821458667
2021-11-25,97.7751,97.7751,97.7751,97.7751,9167.1909800332
2021-11-26,96.0126,96.0126,94.2039,94.2039,3736.2986755403
2021-11-29,97.4043,97.4043,96.0126,96.0126,6084.1516805394
2021-11-30,95.2701,95.2701,93.5541,93.5541,47593.071703724
2021-12-01,96.1979,96.1979,94.8993,94.8993,2155.9715381075
2021-12-02,93.5541,93.5541,91.9307,91.9307,10792.793519766
2021-12-03,95.3162,95.3162,95.3162,95.3162,8950.5158404534
2021-12-06,93.8324,93.8324,91.3742,91.3742,4294.6953039102
2021-12-07,93.5541,93.5541,93.5077,93.5077,6448.5108704796
2021-12-08,94.5747,94.5747,92.7656,92.7656,3699.6471593925
2021-12-09,95.5947,95.5947,92.812,92.812,15990.840898144
2021-12-10,97.218,97.218,94.7139,94.7139,5506.3513083266
2021-12-13,96.0126,96.0126,93.6932,93.6932,8336.0639520928
2021-12-14,95.0847,95.0847,91.3742,91.3742,20224.091013218
2021-12-15,94.018,94.018,91.3742,91.3742,2587.165845729
2021-12-16,92.9511,93.8324,92.9511,93.8324,7583.6298852932
2021-12-17,95.5947,95.5947,92.9511,92.9511,4132.9974385521
2021-12-20,91.0494,91.0494,91.0494,91.0494,1398.1475424627
2021-12-21,91.5596,93.3222,91.5596,93.3222,2135.4898084955
2021-12-22,91.5596,95.6418,91.5596,95.6418,2734.8498960894
2021-12-23,96.1518,96.1518,96.1518,96.1518,2342.4630761538
2021-12-24,96.1518,96.1518,96.1518,96.1518,0
2021-12-27,97.0326,97.0326,97.0326,97.0326,3498.0638205795
2021-12-29,98.9805,99.1669,98.9805,99.1669,1065.0499398251
2021-12-30,99.723,100.187,99.723,100.187,2978.4746798956
2021-12-31,100.187,100.187,100.187,100.187,0
2022-01-04,98.9805,100.929,98.9805,100.929,38.807487685936
2022-01-05,101.115,104.64,101.115,104.64,13548.125145467
2022-01-06,103.248,103.248,101.115,101.115,3808.5237220669
2022-01-07,102.692,104.64,102.692,104.64,9357.9944611557
2022-01-10,105.011,105.011,105.011,105.011,7909.1815875475
2022-01-11,103.897,105.845,103.897,105.845,3700.7251451616
2022-01-12,107.33,107.33,105.196,105.196,758.90198141385
2022-01-13,105.568,105.568,105.196,105.196,4398.1819377394
2022-01-14,107.608,109.278,107.608,109.278,1982.4158292899
2022-01-17,110.669,112.803,110.669,112.803,1208.4220471093
2022-01-18,113.638,113.638,109.742,109.742,2951.5250356692
2022-01-19,109.556,110.298,109.556,110.298,3539.0272798035
2022-01-20,110.669,110.669,110.669,110.669,3857.0330816744
2022-01-21,110.855,110.855,110.298,110.298,5065.4551287836
2022-01-24,109.556,109.556,107.144,107.144,5484.7915929456
2022-01-25,106.217,109.927,106.217,109.927,8437.3946143838
2022-01-26,110.855,111.505,110.855,111.505,11351.190148136
2022-01-27,108.721,111.318,108.721,111.318,4860.6378326634
2022-01-28,109.556,109.742,109.556,109.742,173.55570881766
2022-01-31,111.041,111.041,111.041,111.041,212.36319650359
2022-02-01,109.556,109.556,109.556,109.556,791.24155448546
2022-02-02,109.278,115.771,109.278,115.771,2644.2990914889
2022-02-03,118.462,118.74,118.462,118.74,8109.6869405915
2022-02-04,118.926,118.926,112.432,112.432,12221.124663762
2022-02-07,113.823,114.009,113.823,114.009,15568.270476675
2022-02-08,113.823,113.823,111.505,111.505,7147.0456488265
2022-02-09,111.69,111.69,108.906,108.906,17993.738457046
2022-02-10,109.556,109.556,107.608,107.608,6025.9404490105
2022-02-11,104.825,106.959,104.825,106.959,9423.751593068
2022-02-14,106.773,106.773,104.825,104.825,5344.6534429686
2022-02-15,103.433,103.897,103.433,103.897,5606.6039848486
2022-02-16,104.64,104.64,104.64,104.64,8628.1980955063
2022-02-17,104.083,104.083,104.083,104.083,282.43227149209
2022-02-18,101.486,103.433,101.486,103.433,8085.9712536723
2022-02-21,103.433,103.433,101.3,101.3,5362.9792010425
2022-02-22,95.8272,101.856,95.8272,101.856,11811.490071522
2022-02-23,103.897,103.897,103.897,103.897,6157.4547128351
2022-02-24,99.9084,102.692,99.9084,102.692,13314.202233583
2022-02-25,102.135,106.031,102.135,106.031,10180.497602944
2022-02-28,106.588,106.588,104.268,104.268,10047.90535335
2022-03-01,103.433,105.568,103.433,105.568,9714.8077507125
2022-03-02,104.454,104.454,100.187,100.187,9742.8353807079
2022-03-03,103.897,103.897,101.856,101.856,7840.190498328
2022-03-04,100.558,100.558,96.6619,96.6619,8077.3473675199
2022-03-07,95.4555,95.4555,95.1308,95.1308,2371.5686919183
2022-03-08,94.8993,96.8472,94.8993,96.8472,4466.0950411897
2022-03-09,95.7801,97.9605,95.7801,97.9605,714.70456488265
2022-03-10,105.011,105.011,102.692,102.692,7487.6891518474
2022-03-11,107.608,107.608,105.196,105.196,6314.840635117
2022-03-14,106.588,106.588,106.588,106.588,6121.8811824563
2022-03-15,108.35,108.35,103.433,103.433,9172.5809088785
2022-03-16,106.959,106.959,106.588,106.588,6667.3419815975
2022-03-17,106.588,108.536,106.588,108.536,1332.3904105505
2022-03-18,109.093,109.093,109.093,109.093,5659.4252875323
