Date,Open,High,Low,Close,Volume
2021-06-30,31.25,31.45,31.25,31.45,15738
2021-07-01,32.1,32.3,32.1,32.3,4310
2021-07-02,33.85,33.85,32.6,32.6,300
2021-07-05,32.7,32.7,32.2,32.2,3288
2021-07-06,34.4,34.4,32.2,32.2,222628
2021-07-07,33.45,33.45,32.2,32.2,7804
2021-07-08,32.1,32.2,32.1,32.2,15911
2021-07-09,32.2,32.2,31.55,31.55,42082
2021-07-12,31.45,32,31.45,32,104
2021-07-13,32.2,32.2,31.85,31.85,3557
2021-07-14,33.05,33.05,31.75,31.75,6286
2021-07-15,31.45,31.45,31.05,31.05,16410
2021-07-16,31.25,33.35,31.25,33.35,30186
2021-07-19,33.75,33.75,31.65,31.65,43556
2021-07-20,31.85,31.85,31.45,31.45,30152
2021-07-21,31.55,33.15,31.55,33.15,13766
2021-07-22,33.85,33.85,32.7,32.7,6886
2021-07-23,33.35,33.35,32.7,32.7,941
2021-07-26,33.35,33.35,32.4,32.4,221564
2021-07-27,33.35,33.35,32.7,32.7,40804
2021-07-28,33.25,33.25,32.6,32.6,12946
2021-07-29,32.4,32.6,32.4,32.6,12178
2021-07-30,32.7,32.7,32.2,32.2,10010
2021-08-02,32.9,32.9,32.2,32.2,46572
2021-08-03,31.75,31.75,31.75,31.75,15791
2021-08-04,31.45,31.45,31.35,31.35,11469
2021-08-05,31.35,31.35,30.9,30.9,5425
2021-08-06,31.05,31.25,31.05,31.25,29445
2021-08-09,31.75,31.75,31.15,31.15,7659
2021-08-10,32.4,33.15,32.4,33.15,49901
2021-08-11,33.75,34.2,33.75,34.2,467
2021-08-12,34.7,34.7,33.65,33.65,6366
2021-08-13,34,34,33.25,33.25,4270
2021-08-16,34.4,34.4,32.6,32.6,839
2021-08-17,34.3,36.9,34.3,36.9,17825
2021-08-18,37.15,37.85,37.15,37.85,68920
2021-08-19,37.65,37.65,36.7,36.7,5839
2021-08-20,36.5,37.35,36.5,37.35,26418
2021-08-23,37.55,37.55,36.8,36.8,15
2021-08-24,36.7,36.8,36.7,36.8,40
2021-08-25,37.35,37.35,37.35,37.35,0
2021-08-26,36.9,37.35,36.9,37.35,14274
2021-08-27,38.3,38.3,38.3,38.3,0
2021-08-31,40,41.15,40,41.15,27328
2021-09-01,42,42,39.75,39.75,11885
2021-09-02,40.1,40.1,40.1,40.1,329
2021-09-03,39.35,39.35,39.35,39.35,0
2021-09-06,39.85,39.85,39.85,39.85,19535
2021-09-07,40.3,40.3,39.55,39.55,9297
2021-09-08,38.8,38.8,38.8,38.8,7690
2021-09-09,38.3,39.05,38.3,39.05,26
2021-09-10,37.05,38.4,37.05,38.4,11592
2021-09-13,38.3,38.3,38.2,38.2,6467
2021-09-14,37.85,37.85,37.85,37.85,0
2021-09-15,35.05,38.8,35.05,38.8,8084
2021-09-16,39.65,39.65,38.2,38.2,422
2021-09-17,39.35,39.35,38.8,38.8,2348
2021-09-20,37.65,37.65,35.65,35.65,3968
2021-09-21,35.85,35.85,34.1,34.1,35928
2021-09-22,33.75,34.6,33.75,34.6,7036
2021-09-23,34.7,35.25,34.7,35.25,12268
2021-09-24,35.35,35.65,35.35,35.65,7818
2021-09-27,36,36,34.8,34.8,59535
2021-09-28,34.8,34.8,33.05,33.05,3643
2021-09-29,33.15,33.25,33.15,33.25,1120
2021-09-30,34,34,33.55,33.55,3249
2021-10-01,32.7,34.2,32.7,34.2,2181
2021-10-04,34.5,34.5,33.05,33.05,4019
2021-10-05,33.05,33.05,32.2,32.2,150
2021-10-06,32.4,32.4,31.25,31.25,3381
2021-10-07,31.45,32.4,31.45,32.4,40118
2021-10-08,32.4,32.4,32.2,32.2,52864
2021-10-11,30.6,30.6,30.6,30.6,0
2021-10-12,31.05,31.05,30.2,30.2,19776
2021-10-13,29.55,30.5,29.55,30.5,47693
2021-10-14,30.7,30.7,30.6,30.6,42628
2021-10-15,30.7,31.05,30.7,31.05,100
2021-10-18,31.45,31.45,31.35,31.35,40734
2021-10-19,31.35,31.55,31.35,31.55,826
2021-10-20,32.2,32.2,31.55,31.55,3262
2021-10-21,31.55,31.55,30.5,30.5,2728
2021-10-22,30,30.1,30,30.1,455
2021-10-25,30.6,30.6,29.45,29.45,1325
2021-10-26,29.05,29.05,28.3,28.3,40712
2021-10-27,28.4,28.4,27.85,27.85,1404
2021-10-28,28.1,28.1,28.1,28.1,0
2021-10-29,28,28,26.9,26.9,155
2021-11-01,27.55,28.4,27.55,28.4,8372
2021-11-02,28.7,28.7,28.6,28.6,30100
2021-11-03,30.5,30.5,22.7,22.7,128810
2021-11-04,21.85,23.25,21.85,23.25,2201
2021-11-05,24.1,24.1,21.75,21.75,68810
2021-11-08,22.2,22.2,21.15,21.15,2523
2021-11-09,21.25,21.25,21.25,21.25,4021
2021-11-10,21.55,21.55,21.15,21.15,34663
2021-11-11,21.25,21.55,21.25,21.55,9216
2021-11-12,22.1,22.1,22.1,22.1,23030
2021-11-15,22.6,22.6,22.2,22.2,21194
2021-11-16,22.7,22.7,21.45,21.45,31103
2021-11-17,21.25,21.25,21.25,21.25,11331
2021-11-18,21.75,21.75,21.65,21.65,670
2021-11-19,21.25,21.25,20.5,20.5,24921
2021-11-22,21.05,21.05,20.4,20.4,20455
2021-11-23,20.575,20.575,20.125,20.125,10356
2021-11-24,20.5,20.5,19.85,19.85,18680
2021-11-25,20.3,20.3,19.725,19.725,17431
2021-11-26,19.275,19.35,19.275,19.35,601
2021-11-29,20.1,21.15,20.1,21.15,6200
2021-11-30,21.45,21.45,20.6,20.6,22249
2021-12-01,20.5,20.575,20.5,20.575,29769
2021-12-02,20.425,20.425,19.525,19.525,14522
2021-12-03,20.025,20.025,19.075,19.075,6736
2021-12-06,19.825,19.825,19.525,19.525,4756
2021-12-07,19.825,21.15,19.825,21.15,29968
2021-12-08,20.5,20.8,20.5,20.8,30782
2021-12-09,21.05,21.05,19.85,19.85,10575
2021-12-10,20.5,20.5,20,20,38188
2021-12-13,21.05,21.05,19.625,19.625,1646
2021-12-14,19.65,19.65,18.825,18.825,12859
2021-12-15,19.175,19.175,19.05,19.05,6838
2021-12-16,19.35,19.35,19.15,19.15,5400
2021-12-17,19.35,19.35,19,19,9492
2021-12-20,19.175,19.175,19.15,19.15,5677
2021-12-21,19.55,19.55,19,19,17749
2021-12-22,18.875,19.25,18.875,19.25,16090
2021-12-23,19.25,19.25,19.05,19.05,1300
2021-12-24,19.05,19.05,19.05,19.05,0
2021-12-29,19.85,19.85,19.55,19.55,11882
2021-12-30,19.525,19.525,19.25,19.25,4584
2021-12-31,19.25,19.25,19.25,19.25,0
2022-01-04,20.225,20.225,20.1,20.1,2368
2022-01-05,20.125,20.125,19.275,19.275,6334
2022-01-06,18.675,18.675,18.45,18.45,5670
2022-01-07,18.35,18.35,17.45,17.45,9190
2022-01-10,17.3,17.3,16.05,16.05,20390
2022-01-11,15.725,15.725,15.2,15.2,26133
2022-01-12,15.4,15.4,14.775,14.775,30773
2022-01-13,14.875,15.05,14.875,15.05,45255
2022-01-14,15.1,15.1,14.925,14.925,38039
2022-01-17,15.25,15.25,15.25,15.25,9360
